Spain,AS Roma,Krasnodar,1997,Joseph Evans,69
Russia,FC Ufa,Dortmund,1995,John Lewis,17
Germany,Inter Milan,London,2012,Brian Walker,48
France,FC Metz,Krasnodar,2012,Andrew Clark,14
Germany,Aston Villa,Birmingham,2013,Timothy Harris,67
France,Paris Saint Germain,Leicester,1998,Nicholas Moore,41
Italy,Leicester City,San Sebastian,1996,Brian Miller,98
France,FC Schalke 04,Marseille,2017,Kevin Campbell,68
Russia,FC Augsburg,Reims,2020,Adam Williams,11
France,Athletic Bilbao,Munich,1990,Thomas Edwards,57
Italy,FC Moscow,Yekaterinburg,2016,Christopher Taylor,69
France,Olympique Marseille,Turin,2013,Steven Taylor,66
Germany,Bayer 04 Leverkusen,Vigo,1994,John Smith,5
England,Athletic Bilbao,Liverpool,2018,James Johnson,43
Russia,VfL Wolfsburg,Orenburg,1992,Albert Gonzalez,75
Russia,FC Sochi,Wolfsburg,2020,David King,62
Germany,FC Sochi,Orenburg,2019,John Smith,84
Germany,Stade Brestois,Barcelona,1997,Kevin Campbell,18
Italy,FC Orenburg,Lyon,2005,Albert Gonzalez,85
Russia,AS Monaco,Lyon,1993,Michael Thompson,69
Italy,TSG 1899 Hoffenheim,Sheffield,2016,Jeffrey Adams,80
Russia,Atletico Madrid,Leverkusen,1990,George Wilson,43
Germany,FC Lorient,Vigo,1996,Matthew Nelson,34
Germany,RCD Mallorca,Bilbao,1992,Thomas Edwards,1
Italy,SPAL 2013,Paris,1993,Adam Williams,18
England,Real Sociedad,Orenburg,2022,James Johnson,28
Italy,Atletico Madrid,Milan,2019,Albert Gonzalez,30
Italy,Stade de Reims,Birmingham,2007,Kevin Campbell,12
France,FC Tambov,Tambov,2006,Adam Williams,48
France,US Sassuolo,Valencia,1990,Carl Taylor,49
Germany,US Sassuolo,Freiburg,2015,Joshua Miller,11
England,Athletic Bilbao,Rome,2020,Jeffrey Adams,42
Germany,West Ham United,Cologne,2008,Edward Phillips,63
England,RC Celta de Vigo,Barcelona,2004,Michael Thompson,37
Spain,VfL Wolfsburg,Paris,2007,Richard White,69
Germany,Tottenham Hotspur,St. Petersburg,2017,Thomas Edwards,53
Spain,Juventus FC,Moscow,2016,Nicholas Moore,96
France,AC Milan,Ufa,2005,Thomas Brown,77
France,Atletico Madrid,Marseille,1990,Ronald Wilson,49
Spain,Olympique Lyon,Mainz,1990,Brian Walker,77
Germany,AS Monaco,Sassuolo,1992,Steven Taylor,85
Russia,West Ham United,Wolfsburg,2003,Thomas Edwards,95
Germany,Barcelona FC,Augsburg,2013,Adam Williams,55
Spain,Olympique Marseille,Rennes,2005,David King,96
England,Olympique Marseille,Orenburg,2008,Steven Taylor,45
Italy,Leicester City,Freiburg,1998,Andrew Clark,87
Spain,FC Rostov,Wolfsburg,2020,Ronald Wilson,14
England,FC Orenburg,Madrid,1997,David King,65
Germany,FC St. Petersburg,Palma de Mallorca,1999,Matthew Nelson,94
France,FC Orenburg,Vigo,2005,Matthew Nelson,47
Russia,FC Krasnodar,Ferrara,2017,Richard White,61
France,SPAL 2013,Valencia,2008,Michael Thompson,83
Italy,Benevento Calcio,Paris,2013,John Smith,66
Russia,Stade de Reims,Liverpool,2011,Ronald Wilson,9
Germany,Bayer 04 Leverkusen,Turin,2005,Albert Gonzalez,92
Spain,FC Tambov,Getafe,1994,Edward Phillips,27
France,Aston Villa,Moscow,2003,William Moore,4
Italy,Real Sociedad,Ferrara,1990,James Johnson,87
England,Leicester City,Rostov,2018,Albert Gonzalez,89
Italy,AS Monaco,St. Petersburg,1996,Christopher Taylor,77
England,Sevilla FC,Birmingham,1999,James Johnson,60
Italy,Olympique Lyon,Munich,1990,Joshua Miller,19
France,Atletico Madrid,Bilbao,2022,John Smith,28
Italy,Manchester City,San Sebastian,2011,Norman White,27
Russia,FC St. Petersburg,Birmingham,2016,Steven Taylor,4
Spain,VfL Wolfsburg,Hoffenheim,1994,Michael Thompson,3
England,FC Augsburg,Liverpool,2004,Carl Taylor,22
France,Stade de Reims,Hoffenheim,2005,James Johnson,38
Germany,FC Tambov,Orenburg,2003,Matthew Nelson,77
England,FC Augsburg,London,2009,Edward Phillips,29
France,Tottenham Hotspur,Manchester,2017,Carl Taylor,3
Spain,Paris Saint Germain,Cagliari,2008,Joseph Perez,62
Russia,Getafe CF,Monaco,1990,Thomas Brown,24
Germany,Manchester City,Sheffield,2019,Thomas Brown,67
France,AC Milan,Mainz,2000,Edward Phillips,56
France,Olympique Marseille,Bilbao,1998,John Smith,56
Russia,FC Metz,Gelsenkirchen,2014,David King,3
Italy,Olympique Lyon,Lyon,2019,Brian Miller,24
England,FSV Mainz 05,Sheffield,1996,Paul Davis,69
Germany,Stade Rennais,Gelsenkirchen,2004,John Lewis,90
Russia,FSV Mainz 05,Milan,1998,Carl Taylor,70
France,Manchester United,Lorient,2021,David King,87
Germany,RC Celta de Vigo,Rome,2004,Andrew Clark,38
Spain,FC Krasnodar,Marseille,2008,Timothy Harris,31
Spain,FC Ufa,Mainz,2017,Matthew Nelson,52
Russia,FC Ufa,Manchester,2009,Richard Walker,56
France,FC Sochi,Rome,1991,Kevin Campbell,30
